size,time,flops,add,mul
1,0.000030,1,0,1
2,0.000000,12,4,8
3,0.000006,45,18,27
4,0.000000,112,48,64
5,0.000002,225,100,125
6,0.000047,477,288,189
7,0.000045,718,402,316
8,0.000009,1072,624,448
9,0.000018,1489,824,665
10,0.000010,2025,1150,875
11,0.000012,2666,1460,1206
12,0.000098,3987,2664,1323
13,0.000055,4900,3108,1792
14,0.000030,5908,3696,2212
15,0.000059,7141,4298,2843
16,0.000026,8656,5520,3136
17,0.000031,10257,6304,3953
18,0.000035,11881,7226,4655
19,0.000050,13898,8216,5682
20,0.000040,15975,9850,6125
21,0.000047,18456,11070,7386
22,0.000045,20840,12398,8442
23,0.000120,23833,13872,9961
24,0.000107,30501,21240,9261
25,0.000087,34054,22992,11062
26,0.000075,37342,24798,12544
27,0.000163,41503,26852,14651
28,0.000119,44884,29400,15484
29,0.000112,49701,31780,17921
30,0.000105,54037,34136,19901
31,0.000212,59558,36866,22692
32,0.000172,65200,43248,21952
33,0.000146,71473,46352,25121
34,0.000147,77001,49330,27671
35,0.000170,84074,52832,31242
36,0.000176,88999,56414,32585
37,0.000182,96920,60338,36582
38,0.000189,103784,64010,39774
39,0.000310,112601,68380,44221
40,0.000242,119025,76150,42875
41,0.000233,128786,80990,47796
42,0.000263,137130,85428,51702
43,0.000275,147883,90762,57121
44,0.000271,154592,95498,59094
45,0.000289,166385,101350,65035
46,0.000306,176353,106626,69727
47,0.000377,189234,113020,76214
48,0.000416,223875,159048,64827
49,0.000484,237892,166008,71884
50,0.000471,249628,172194,77434
51,0.000492,264829,179744,85085
52,0.000508,273562,185754,87808
53,0.000544,289995,193918,96077
54,0.000553,303643,201086,102557
55,0.000743,321356,209888,111468
56,0.000664,328300,219912,108388
57,0.000631,347341,229376,117965
58,0.000659,363045,237598,125447
59,0.000764,383462,247748,135714
60,0.000772,394459,255152,139307
61,0.000766,416300,266012,150288
62,0.000775,434204,275360,158844
63,0.001385,457517,286954,170563
64,0.001118,474832,321168,153664
65,0.001043,499665,333520,166145
66,0.000921,519913,344066,175847
67,0.001077,546314,357200,189114
68,0.000975,559815,366118,193697
69,0.001050,587832,380058,207774
70,0.001058,610568,391874,218694
71,0.001252,640249,406644,233605
72,0.001194,646321,418226,228095
73,0.001202,677714,433850,243864
74,0.001217,703082,447008,256074
75,0.001326,736235,463510,272725
76,0.001328,752480,474062,278418
77,0.001425,787441,491466,295975
78,0.001380,815585,506038,309547
79,0.001998,852402,524368,328034
80,0.001451,861975,561850,300125
81,0.001465,900696,581130,319566
82,0.001493,931760,597188,334572
83,0.001566,972433,617442,354991
84,0.001567,991662,629748,361914
85,0.001785,1034335,651000,383335
86,0.001822,1068463,668616,399847
87,0.002058,1113184,690890,422294
88,0.001932,1116992,703334,413658
89,0.002098,1163809,726654,437155
90,0.001970,1201145,745900,455245
91,0.002188,1250106,770290,479816
92,0.002145,1272559,784470,488089
93,0.002212,1323712,809954,513758
94,0.002297,1364400,830902,533498
95,0.002690,1417793,857504,560289
96,0.002884,1608597,1154808,453789
97,0.002972,1664278,1182552,481726
98,0.003017,1708462,1205274,503188
99,0.003165,1766479,1234184,532295
100,0.003158,1792396,1250358,542038
101,0.003214,1852797,1280458,572339
102,0.003363,1900621,1305026,595595
103,0.003517,1963454,1336340,627114
104,0.003495,1963606,1348950,614656
105,0.003707,2028919,1381502,647417
106,0.003723,2080527,1407988,672539
107,0.003966,2148368,1441802,706566
108,0.003815,2177989,1460090,717899
109,0.003849,2248406,1495190,753216
110,0.004331,2303942,1523666,780276
111,0.004635,2376983,1560076,816907
112,0.004250,2354548,1595832,758716
113,0.004431,2430261,1633576,796685
114,0.004566,2489869,1664114,825755
115,0.004701,2568302,1703216,865086
116,0.004635,2601867,1723738,878129
117,0.004810,2683068,1764222,918846
118,0.004533,2746892,1796894,949998
119,0.005109,2830909,1838784,992125
120,0.005168,2826013,1850864,975149
121,0.004811,2912894,1894184,1018710
122,0.004865,2981078,1929062,1052016
123,0.005491,3070871,1973836,1097035
124,0.005574,3108620,1996712,1111908
125,0.005595,3201373,2042964,1158409
126,0.005742,3274061,2080120,1193941
127,0.006490,3369822,2127874,1241948
128,0.005889,3397552,2321904,1075648
129,0.005784,3496369,2371184,1125185
130,0.006225,3573705,2410690,1163015
131,0.006551,3675626,2461520,1214106
132,0.006415,3717799,2486870,1230929
133,0.006556,3822872,2539274,1283598
134,0.007009,3905000,2581202,1323798
135,0.006985,4013273,2635204,1378069
136,0.006980,4001937,2646058,1355879
137,0.007432,4113458,2701682,1411776
138,0.006964,4200522,2746104,1454418
139,0.007579,4315339,2803374,1511965
140,0.007505,4362176,2831318,1530858
141,0.007809,4480337,2890258,1590079
142,0.007966,4572481,2937246,1635235
143,0.008342,4694034,2997880,1696154
144,0.008136,4617559,3020894,1596665
145,0.008333,4742552,3083246,1659306
146,0.008468,4839920,3132872,1707048
147,0.008713,4968401,3196966,1771435
148,0.008594,5020142,3227624,1792518
149,0.009612,5152159,3293484,1858675
150,0.009157,5254895,3345820,1909075
151,0.009762,5390496,3413470,1977026
152,0.009417,5371328,3422402,1948926
153,0.009186,5510561,3491866,2018695
154,0.009232,5618809,3546984,2071825
155,0.010138,5761722,3618286,2143436
156,0.010090,5818607,3651778,2166829
157,0.010201,5965248,3724942,2240306
158,0.010684,6079152,3782914,2296238
159,0.011322,6229569,3857964,2371605
160,0.010246,6149025,4048150,2100875
161,0.010449,6303266,4125110,2178156
162,0.010944,6422970,4186008,2236962
163,0.011359,6581083,4264902,2316181
164,0.011250,6643352,4301348,2342004
165,0.011552,6805385,4382200,2423185
166,0.011415,6931033,4446096,2484937
167,0.011912,7097034,4528930,2568104
168,0.011593,7068642,4535244,2533398
169,0.011902,7238659,4620084,2618575
170,0.012342,7370395,4687050,2683345
171,0.012942,7544476,4773920,2770556
172,0.013145,7612369,4813440,2798929
173,0.013152,7790562,4902364,2888198
174,0.013936,7928530,4972472,2956058
175,0.014431,8110883,5063474,3047409
176,0.013499,7958336,5062730,2895606
177,0.014088,8144897,5155834,2989063
178,0.013985,8289241,5229156,3060085
179,0.014386,8480058,5324386,3155672
180,0.014696,8553815,5367100,3186715
181,0.014883,8748936,5464480,3284456
182,0.014909,8899800,5541088,3358712
183,0.015888,9099273,5640642,3458631
184,0.015798,9060265,5643642,3416623
185,0.016136,9264138,5745394,3518744
186,0.016026,9421666,5825360,3596306
187,0.016296,9629987,5929334,3700653
188,0.016915,9709848,5975362,3734486
189,0.017809,9922665,6081582,3841083
190,0.017587,10087001,6164978,3922023
191,0.021119,10304362,6273468,4030894
192,0.021150,11426067,8249544,3176523
193,0.022136,11648020,8360328,3287692
194,0.020719,11819308,8447226,3372082
195,0.021419,12045901,8560328,3485573
196,0.023467,12132106,8609790,3522316
197,0.024152,12363387,8725234,3638153
198,0.023542,12541771,8815706,3726065
199,0.023566,12777788,8933516,3844272
200,0.023260,12726772,8932506,3794266
201,0.024161,12967573,9052706,3914867
202,0.024194,13153197,9146824,4006373
203,0.024692,13398830,9269438,4129392
204,0.024677,13491619,9322454,4169165
205,0.025834,13742132,9447506,4294626
206,0.025626,13935140,9545342,4389798
207,0.026794,14190581,9672856,4517725
208,0.025689,13939930,9637338,4302592
209,0.025810,14200347,9767338,4433009
210,0.026070,14400883,9868964,4531919
211,0.026042,14666324,10001474,4664850
212,0.027874,14765937,10058164,4707773
213,0.028152,15036450,10193208,4843242
214,0.027494,15244658,10298696,4945962
215,0.029450,15520291,10436298,5083993
216,0.027765,15455875,10430582,5025293
217,0.029621,15736676,10570766,5165910
218,0.030026,15952700,10680188,5272512
219,0.030695,16238717,10822978,5415739
220,0.029914,16345394,10883462,5461932
221,0.030186,16636675,11028882,5607793
222,0.031008,16860659,11142310,5718349
223,0.033984,17157252,11290384,5866868
224,0.030566,16707628,11396616,5311012
225,0.030171,17009581,11547368,5462213
226,0.031457,17241669,11664874,5576795
227,0.031465,17549030,11818328,5730702
228,0.032375,17663011,11882726,5780285
229,0.032600,17975828,12038906,5936922
230,0.033484,18216164,12160562,6055602
231,0.034706,18534485,12319492,6214993
232,0.034578,18455277,12308374,6146903
233,0.035051,18779150,12470078,6309072
234,0.035574,19027878,12595956,6431922
235,0.036233,19357351,12760458,6596893
236,0.035542,19478876,12828890,6649986
237,0.036401,19813997,12996214,6817783
238,0.037029,20071261,13126386,6944875
239,0.038111,20412078,13296556,7115522
240,0.036283,20041291,13215248,6826043
241,0.037044,20387852,13388288,6999564
242,0.038302,20653796,13522826,7130970
243,0.037617,21006149,13698760,7307389
244,0.037352,21135458,13771346,7364112
245,0.037858,21493651,13950198,7543453
246,0.038619,21768419,14089174,7679245
247,0.041413,22132500,14270968,7861532
248,0.039888,22037108,14253752,7783356
249,0.041235,22407125,14438512,7968613
250,0.042817,22690861,14581998,8108863
251,0.041080,23066862,14769748,8297114
252,0.041822,23204195,14846608,8357587
253,0.042374,23586228,15037372,8548856
254,0.043671,23879076,15185440,8693636
255,0.046129,24267189,15379242,8887947
256,0.044251,24077776,16548240,7529536
257,0.044790,24472017,16745104,7726913
258,0.046356,24774121,16897826,7876295
259,0.045459,25174538,17097776,8076762
260,0.045766,25320135,17179030,8141105
261,0.047207,25726776,17382090,8344686
262,0.047569,26038280,17539538,8498742
263,0.049000,26451193,17745732,8705461
264,0.045960,26338225,17721722,8616503
265,0.048811,26757458,17931074,8826384
266,0.049750,27078506,18093320,8985186
267,0.050192,27504107,18305854,9198253
268,0.049891,27658208,18391622,9266586
269,0.050527,28090225,18607362,9482863
270,0.050916,28420961,18774478,9646483
271,0.053967,28859442,18993448,9865994
272,0.051022,28346487,18855334,9491153
273,0.053273,28791480,19077558,9713922
274,0.052980,29132048,19249616,9882432
275,0.053561,29583601,19475118,10108483
276,0.054727,29746446,19565520,10180926
277,0.052150,30204607,19794324,10410283
278,0.055328,30555151,19971396,10583755
279,0.056975,31019968,20203526,10816442
280,0.059002,30888032,20172026,10716006
281,0.056202,31359553,20407506,10952047
282,0.055461,31720217,20589664,11130553
283,0.058375,32198490,20828518,11369972
284,0.058160,32370319,20923674,11446645
285,0.061115,32855392,21165926,11689466
286,0.061022,33226320,21353242,11873078
287,0.060623,33718241,21598916,12119325
288,0.059141,32696161,21519506,11176655
289,0.057140,33194978,21768626,11426352
290,0.061139,33576314,21961172,11615142
291,0.062198,34082075,22213762,11868313
292,0.060122,34263128,22313792,11949336
293,0.061600,34775881,22569876,12206005
294,0.061842,35167769,22767724,12400045
295,0.062801,35687562,23027326,12660236
296,0.064019,35535266,22987640,12547626
297,0.064912,36062147,23250784,12811363
298,0.064220,36464731,23454006,13010725
299,0.063521,36998748,23720716,13278032
300,0.075906,37189265,23825740,13363525
301,0.096011,37730466,24096040,13634426
302,0.069746,38143890,24304708,13839182
303,0.069394,38692323,24578622,14113701
304,0.067172,38015168,24372686,13642482
305,0.067483,38570881,24650238,13920643
306,0.068955,38995289,24864424,14130865
307,0.070074,39558330,25145638,14412692
308,0.071960,39758551,25255776,14502775
309,0.156894,40328968,25540676,14788292
310,0.073583,40764504,25760452,15004052
311,0.072329,41342345,26049062,15293283
312,0.074515,41168297,26000494,15167803
313,0.073333,41753610,26292838,15460772
314,0.076871,42200418,26518276,15682142
315,0.075983,42793251,26814378,15978873
316,0.078546,43003416,26929750,16073666
317,0.076135,43603817,27229634,16374183
318,0.078403,44062041,27460806,16601235
319,0.080462,44670058,27764496,16905562
320,0.075332,43503975,28797850,14706125
321,0.077310,44119656,29105370,15014286
322,0.076949,44589440,29342348,15247092
323,0.077390,45212833,29653722,15559111
324,0.076800,45433182,29774448,15658734
325,0.077956,46064335,30089700,15974635
326,0.078845,46545823,30332556,16213267
327,0.080940,47184784,30651710,16533074
328,0.079067,46987592,30593564,16394028
329,0.083538,47634409,30916644,16717765
330,0.083461,48127745,31165450,16962295
331,0.083579,48782466,31492480,17289986
332,0.086443,49013239,31618680,17394559
333,0.086346,49675912,31949684,17726228
334,0.087390,50181240,32204512,17976728
335,0.088435,50851913,32539514,18312399
336,0.085163,49988526,32254740,17733786
337,0.086617,50667247,32593764,18073483
338,0.087936,51184711,32854686,18330025
339,0.089240,51871528,33197756,18673772
340,0.089532,52112965,33329550,18783415
341,0.090993,52807926,33676690,19131236
342,0.094169,53337670,33943778,19393892
343,0.095512,54040823,34295012,19745811
344,0.093960,53819095,34226592,19592503
345,0.096029,54530488,34581944,19948544
346,0.095773,55072656,34855270,20217386
347,0.094613,55792337,35214764,20577573
348,0.098899,56044678,35352272,20692406
349,0.100088,56772695,35715932,21056763
350,0.099418,57327431,35995568,21331863
351,0.101774,58063832,36363418,21700414
352,0.098619,56265920,35996678,20269242
353,0.099771,57010753,36368742,20642011
354,0.099018,57578201,36654760,20923441
355,0.101790,58331514,37031062,21300452
356,0.101633,58594999,37174404,21420595
357,0.101965,59356840,37554968,21801872
358,0.103369,59937144,37847440,22089704
359,0.104729,60707561,38232290,22475271
360,0.103356,60459905,38152900,22307005
361,0.103500,61238946,38542060,22696886
362,0.107098,61832250,38841058,22991192
363,0.107599,62619963,39234552,23385411
364,0.109295,62894832,39383848,23510984
365,0.111032,63691265,39781700,23909565
366,0.109395,64297713,40087296,24210417
367,0.114676,65102914,40489530,24613384
368,0.108934,64031263,40114902,23916361
369,0.111731,64845280,40521542,24323738
370,0.115506,65465016,40833808,24631208
371,0.112686,66287897,41244878,25043019
372,0.114306,66574390,41400248,25174142
373,0.115835,67406183,41815772,25590411
374,0.115201,68039351,42134780,25904571
375,0.119851,68880104,42554782,26325322
376,0.119040,68605128,42463726,26141402
377,0.120600,69454889,42888230,26566659
378,0.123042,70101633,43214052,26887581
379,0.122176,70960450,43643082,27317368
380,0.123090,71258807,43804646,27454161
381,0.123990,72126728,44238226,27888502
382,0.127666,72787192,44570934,28216258
383,0.128077,73664265,45009088,28655177
384,0.145589,80646021,58410360,22235661
385,0.146243,81532294,58853112,22679182
386,0.147528,82206622,59192778,23013844
387,0.191084,83102143,59640152,23461991
388,0.348567,83412604,59808030,23604574
389,0.153274,84317421,60260050,24057371
390,0.154108,85005757,60606746,24399011
391,0.157387,85919918,61063436,24856482
392,0.156933,85616230,60960018,24656212
393,0.156722,86539783,61421402,25118381
394,0.162753,87242271,61775200,25467071
395,0.160995,88175264,62241302,25933962
396,0.159167,88498069,62415614,26082455
397,0.161478,89440550,62886458,26554092
398,0.164699,90157334,63247430,26909904
399,0.167690,91109351,63723040,27386311
400,0.162254,89807404,63247542,26559862
401,0.165718,90769005,63727942,27041063
402,0.167987,91500229,64096160,27404069
403,0.167829,92471462,64581374,27890088
404,0.172279,92806851,64762240,28044611
405,0.168518,93787764,65252292,28535472
406,0.171403,94533572,65627828,28905744
407,0.174314,95524213,66122742,29401471
408,0.175023,95190421,66006266,29184155
409,0.176332,96190838,66506066,29684772
410,0.179649,96951374,66888992,30062382
411,0.179065,97961615,67393702,30567913
412,0.180555,98309828,67581242,30728586
413,0.180299,99329941,68090886,31239055
414,0.183740,100105349,68481274,31624075
415,0.185029,101135382,68995876,32139506
416,0.176616,98358262,68240118,30118144
417,0.175760,99398263,68759702,30638561
418,0.178466,100188687,69157624,31031063
419,0.179898,101238704,69682214,31556490
420,0.187785,101599981,69876548,31723433
421,0.187927,102660062,70406168,32253894
422,0.183011,103465646,70811696,32653950
423,0.187345,104535839,71346370,33189469
424,0.185621,104170551,71216140,32954411
425,0.189253,105250904,71755892,33495012
426,0.192551,106071792,72169098,33902694
427,0.190359,107162353,72713952,34448401
428,0.191441,107536934,72915200,34621734
429,0.195640,108637751,73465180,35172571
430,0.197056,109474087,73886136,35587951
431,0.198600,110585208,74441266,36143942
432,0.192977,109030933,73853882,35177051
433,0.193967,110152406,74414186,35738220
434,0.198586,111004334,74842964,36161370
435,0.204106,112136207,75408466,36727741
436,0.202795,112524332,75616748,36907584
437,0.205561,113666653,76187472,37479181
438,0.208852,114534317,76624144,37910173
439,0.207424,115687134,77200114,38487020
440,0.205644,115288958,77055434,38233524
441,0.206491,116452319,77636674,38815645
442,0.211166,117335863,78081312,39254551
443,0.215106,118509816,78667846,39841970
444,0.217432,118911725,78883282,40028443
445,0.213835,120096318,79475134,40621184
446,0.216889,120995886,79927810,41068076
447,0.223436,122191167,80525004,41666163
448,0.211247,117856564,80679480,37177084
449,0.212359,119062581,81282040,37780541
450,0.214947,119978317,81742826,38235491
451,0.217395,121195118,82350776,38844342
452,0.220499,121611051,82573486,39037565
453,0.218529,122838684,83186850,39651834
454,0.223021,123770732,83655818,40114914
455,0.223162,125009245,84274620,40734625
456,0.219974,124576789,84114794,40461995
457,0.230730,125826230,84739058,41087172
458,0.229016,126774734,85216280,41558454
459,0.234191,128035151,85846030,42189121
460,0.234774,128465348,86076134,42389214
461,0.237142,129736789,86711394,43025395
462,0.234821,130701893,87196942,43504951
463,0.248919,131984406,87837736,44146670
464,0.249766,130155771,87127450,43028321
465,0.409561,131449404,87773802,43675602
466,0.258083,132431252,88267748,44163504
467,0.302783,133736053,88919682,44816371
468,0.251875,134180754,89157300,45023454
469,0.549703,135496771,89814840,45681931
470,0.250370,136495507,90317256,46178251
471,0.273803,137822788,90980426,46842362
472,0.316963,137354660,90804758,46549902
473,0.267292,138693253,91473582,47219671
474,0.264401,139709021,91984540,47724481
475,0.269927,141058974,92659042,48399932
476,0.274727,141518419,92904294,48614125
477,0.273661,142879780,93584498,49295282
478,0.274026,143912724,94104070,49808654
479,0.285627,145285541,94790000,50495541
480,0.268423,141325837,93543536,47782301
481,0.267834,142710158,94235216,48474942
482,0.267783,143760422,94763474,48996948
483,0.269909,145156295,95460928,49695367
484,0.313880,145630724,95713934,49916790
485,0.273162,147038197,96417186,50621011
486,0.275523,148105925,96954202,51151723
487,0.277738,149525046,97663276,51861770
488,0.287269,149019854,97471070,51548784
489,0.277884,150450671,98185990,52264681
490,0.434119,151536007,98731836,52804171
491,0.284474,152978568,99452626,53525942
492,0.284633,153468221,99713506,53754715
493,0.287611,154922574,100440190,54482384
494,0.286287,156025662,100994938,55030724
495,0.291457,157491855,101727540,55764315
496,0.285233,155366828,100883336,54483492
497,0.286915,156844909,101621880,55223029
498,0.289393,157965893,102185602,55780291
499,0.289878,159455910,102930112,56525798
500,0.294015,159961027,103198986,56762041
501,0.294104,161463028,103949486,57513542
502,0.297478,162602052,104522254,58079798
503,0.300643,164116085,105278768,58837317
504,0.300797,163572437,105069328,58503109
505,0.300244,165098550,105831880,59266670
506,0.306044,166255758,106413766,59841992
507,0.307822,167793999,107182380,60611619
508,0.308993,168314820,107459368,60855452
509,0.313946,169865237,108234068,61631169
510,0.315923,171040773,108825144,62215629
511,0.320732,172603414,109605954,62997460
512,0.308630,169724080,117017328,52706752
513,0.305660,171298993,117804272,53494721
514,0.308207,172493001,118404610,54088391
515,0.311167,174080234,119197712,54882522
516,0.313731,174616999,119482934,55134065
517,0.480980,176216600,120282218,55934382
518,0.324580,177429224,120891890,56537334
519,0.322647,179041241,121697380,57343861
520,0.318947,178457745,121470010,56987735
521,0.325356,180082226,122281730,57800496
522,0.327324,181313610,122900808,58412802
523,0.330945,182950603,123718782,59231821
524,0.333549,183503552,124012358,59491194
525,0.330393,185153105,124836610,60316495
526,0.332545,186403393,125465166,60938227
527,0.338669,188065554,126295720,61769834
528,0.330315,185622103,125306582,60315521
529,0.337025,187296920,126143462,61153458
530,0.342476,188566256,126781568,61784688
531,0.341512,190253777,127624798,62628979
532,0.348661,190823150,127926848,62896302
533,0.343585,192523423,128776452,63746971
534,0.348088,193811951,129424180,64387771
535,0.354407,195525024,130280182,65244842
536,0.351078,194900288,130034186,64866102
537,0.357030,196626209,130896610,65729599
538,0.357834,197934073,131554032,66380041
539,0.355897,199672890,132422902,67249988
540,0.360806,200258927,132733546,67525381
541,0.362215,202010688,133608886,68401802
542,0.440589,203338032,134276074,69061958
543,0.371968,205102785,135157908,69944877
544,0.362927,199757121,133319050,66438071
545,0.362732,201534914,134207402,67327512
546,0.368580,202881882,134884428,67997454
547,0.377148,204672763,135779322,68893441
548,0.372041,205275704,136098680,69177024
549,0.375172,207079721,137000140,70079581
550,0.381090,208446457,137687076,70759381
551,0.384583,210263658,138595126,71668532
552,0.382771,209596290,138329808,71266482
553,0.380924,211426723,139244472,72182251
554,0.383101,212813371,139941390,72871981
555,0.390937,214657084,140862692,73794392
556,0.390684,215277169,141190884,74086285
557,0.391443,217134210,142118848,75015362
558,0.392812,218540914,142825820,75715094
559,0.410657,220411331,143760470,76650861
560,0.394388,217627424,142615382,75012042
561,0.392971,219511265,143556742,75954523
562,0.592211,220938169,144273840,76664329
563,0.401381,222835482,145221934,77613548
564,0.412453,223472951,145559080,77913871
565,0.407309,225383784,146513932,78869852
566,0.416633,226831032,147241228,79589804
567,0.417522,228755433,148202862,80552571
568,0.414951,228044041,147917526,80126515
569,0.418599,229982058,148885966,81096092
570,0.422392,231449794,149623532,81826262
571,0.428162,233401475,150598802,82802673
572,0.428629,234056568,150945022,83111546
573,0.434554,236021961,151927146,84094815
574,0.434024,237510329,152675054,84835275
575,0.436302,239489482,153664056,85825426
576,0.416699,230366119,152129534,78236585
577,0.421640,232359080,153125438,79233642
578,0.424663,233868224,153883760,79984464
579,0.424509,235875041,154886590,80988451
580,0.432330,236547998,155242004,81305994
581,0.430916,238568719,156251784,82316935
582,0.439536,240098783,157020592,83078191
583,0.442290,242133456,158037346,84096110
584,0.442545,241376648,157731296,83645352
585,0.439676,243425321,158755048,84670273
586,0.442570,244976449,159534414,85442035
587,0.443049,247039170,160565188,86473982
588,0.451850,247730231,160929916,86800315
589,0.451655,249807048,161967736,87839312
590,0.458383,251379384,162757732,88621652
591,0.465778,253470345,163802622,89667723
592,0.559295,250323950,162490568,87833382
593,0.459607,252429103,163542552,88886551
594,0.465758,254022791,164343250,89679541
595,0.470049,256142184,165402352,90739832
596,0.468642,256851589,165776514,91075075
597,0.515476,258985270,166842758,92142512
598,0.487852,260600454,167654230,92946224
599,0.576010,262748471,168727640,94020831
600,0.478269,261944855,168400180,93544675
601,0.491035,264107256,169480780,94626476
602,0.511317,265744080,170303098,95440982
603,0.510893,267920913,171390912,96530001
604,0.526086,268648902,171774628,96874274
605,0.518483,270840215,172869680,97970535
606,0.494836,272498823,173702916,98795907
607,0.499891,274704664,174805230,99899434
608,0.498293,267769664,172272290,95497374
609,0.488011,269990081,173381890,96608191
610,0.490328,271670617,174226116,97444501
611,0.498803,273905658,175343026,98562632
612,0.502063,274652471,175736416,98916055
613,0.497961,276902184,176860660,100041524
614,0.507208,278604792,177715948,100888844
615,0.510965,280869225,178847550,102021675
616,0.513635,280017409,178497984,101519425
617,0.530255,282296610,179636968,102659642
618,0.516891,284021434,180503390,103518044
619,0.521733,286315451,181649780,104665671
620,0.527257,287081328,182052964,105028364
621,0.520229,289390209,183206784,106183425
622,0.527059,291137393,184084412,107052981
623,0.529018,293461186,185245686,108215500
624,0.527301,289930271,183755650,106174621
625,0.536743,292269024,184924402,107344622
626,0.536926,294038712,185813308,108225404
627,0.536463,296392473,186989562,109402911
628,0.538900,297177654,187402660,109774994
629,0.539561,299546471,188586440,110960031
630,0.558724,301338807,189486696,111852111
631,0.563762,303722728,190678026,113044702
632,0.551234,302821320,190305658,112515662
633,0.551199,305220393,191504562,113715831
634,0.550760,307035521,192416240,114619281
635,0.560898,309449794,193622742,115827052
636,0.559314,310254519,194045874,116208645
637,0.561899,312684040,195259998,117424042
638,0.570489,314522104,196183170,118338934
639,0.575044,316966921,197404940,119561981
640,0.542492,306371025,203428150,102942875
641,0.542402,308831186,204657590,104173596
642,0.546928,310692330,205592328,105100002
643,0.555013,313167883,206829462,106338421
644,0.574285,313992392,207262748,106729644
645,0.551217,316483385,208507600,107975785
646,0.558533,318367753,209453976,108913777
647,0.577712,320874234,210706570,110167664
648,0.561884,319921842,210310704,109611138
649,0.562894,322443859,211571064,110872795
650,0.569048,324351595,212529150,111822445
651,0.577495,326889196,213797300,113091896
652,0.578533,327733729,214240860,113492869
653,0.582743,330286962,215516824,114770138
654,0.584265,332218210,216486692,115731518
655,0.590909,334787123,217770494,117016629
656,0.579723,330849656,216091460,114758196
657,0.583023,333434297,217383124,116051173
658,0.588009,335389201,218364846,117024355
659,0.594862,337989618,219664396,118325222
660,0.597208,338854415,220118350,118736065
661,0.599276,341470656,221425810,120044846
662,0.606709,343449360,222419458,121029902
663,0.611873,346081473,223734852,122346621
664,0.780500,345076705,223314792,121761913
665,0.609821,347724738,224638144,123086594
666,0.616551,349727386,225643790,124083596
667,0.617557,352391387,226975124,125416263
668,0.616711,353276688,227439592,125837096
669,0.628190,355956705,228778932,127177773
670,0.628003,357983441,229796648,128186793
671,0.736944,360679522,231144018,129535504
672,0.617803,351951810,227815308,124136502
673,0.619637,354664003,229170732,125493271
674,0.624508,356714971,230200590,126514381
675,0.632005,359443324,231564092,127879232
676,0.635709,360349369,232039194,128310175
677,0.643758,363093930,233410798,129683132
678,0.646485,365169274,234452870,130716404
679,0.646109,367930091,235832600,132097491
680,0.640630,366871555,235387650,131483905
681,0.648601,369648676,236775530,132873146
682,0.656590,371748540,237829888,133918652
683,0.662817,374542013,239225942,135316071
684,0.673060,375469042,239711798,135757244
685,0.675450,378278915,241116050,137162865
686,0.705956,380403443,242182766,138220677
687,0.682669,383229764,243595240,139634524
688,0.767617,378863713,241716192,137147521
689,0.685706,381706530,243136912,138569618
690,0.679804,383855866,244216058,139639808
691,0.684307,386715227,245645048,141070179
692,0.683532,387663480,246141778,141521702
693,0.678118,390539433,247579062,142960371
694,0.857503,392713721,248670710,144043011
695,0.691439,395606314,250116312,145490002
696,0.796195,394492618,249645776,144846842
697,0.708021,397401899,251099720,146302179
698,0.716752,399601283,252203942,147397341
699,0.722660,402527300,253666252,148861048
